Product-id,Seller-id,Product-SKU,Product-Title,Product-Brand,URL,img_URL,Regular-Price,Final-Price,Comment,TIKI-NOW,Rating,Installment,Page,Location
11802138,20276613,6658117286400,Điện thoại bàn Không Dây Lắp Sim Homephone Hp1002c,HP,https://tiki.vn/dien-thoai-ban-khong-day-lap-sim-homephone-hp1002c-p11802138.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7e/2c/41/e400dd89007c28f526f0cb336f7e1453.png,990.000đ,839.000đ                                            -15%,19 nhận xét,YES,82%,,4,47
11217956,20873233,7756653195800,Combo Máy Đọc Sách Kindle Paperwhite Gen 10 (8GB - Màu Đen) và Bao da WELL BEGUN - Hàng nhập khẩu,Kindle,https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-gen-10-8gb-mau-den-va-bao-da-well-begun-hang-nhap-khau-p11217956.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/22/a2/87/5ccb9e3528367ba4c6112d5b9399ac40.jpg,4.290.000đ,3.290.000đ                                            -23%,52 nhận xét,YES,88%,Trả góp 0%,5,0
23105940,55890014,1438131579819,Điện Thoại Itel IT2163 - Hàng Chính Hãng,Itel,https://tiki.vn/dien-thoai-itel-it2163-hang-chinh-hang-p23105940.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/25/9b/13/dfc8d9fad14df4e1475931287e799789.jpg,210.000đ,209.000đ,50 nhận xét,YES,90%,,5,1
7184855,15194100,8063779834438,Máy Tính Bảng Kindle Fire HD8 (8th) 16GB (2019) - Hàng Chính Hãng,Kindle,https://tiki.vn/may-tinh-bang-kindle-fire-hd8-8th-16gb-2019-hang-chinh-hang-p7184855.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/80/be/c3/27f5e8cafccdc5333f90f31fcc599fa6.jpg,2.990.000đ,2.499.000đ                                            -16%,161 nhận xét,YES,86%,,5,2
17533618,55962218,2212126459701,Điện Thoại Bavapen B28 - Hàng Chính Hãng,Bavapen,https://tiki.vn/dien-thoai-bavapen-b28-hang-chinh-hang-p17533618.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f3/05/97/695ab08db5ad997831eb1e1e963e35a2.jpg,429.000đ,250.000đ                                            -42%,8 nhận xét,YES,80%,,5,3
4048605,54693995,5748593094505,Điện Thoại Bàn Panasonic KX-TGB110 (Đen) - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-panasonic-kx-tgb110-den-hang-chinh-hang-p4048605.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/28/d0/4f/f307b473d3b46f9f03efc8062d11713c.jpg,759.000đ,579.000đ                                            -24%,6 nhận xét,YES,88%,,5,4
4620603,35944665,1678054481350,Điện Thoại Samsung Galaxy A7 (64GB/4GB) 2018 - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a7-64gb-4gb-2018-hang-chinh-hang-p4620603.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/37/2d/34/4efd47760cd830864b92820311c4b081.jpg,6.990.000đ,6.989.000đ,54 nhận xét,YES,90%,,5,5
19462200,19462201,5172562062125,Combo Máy Đọc Sách Kindle Paperwhite Gen 10th (8GB - Màu Đen) và Bao da WELL BEGUN Màu Ghi Xám - Hàng Chính Hãng,Kindle,https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-gen-10th-8gb-mau-den-va-bao-da-well-begun-mau-ghi-xam-hang-chinh-hang-p19462200.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/32/43/97/1826b8f651d510030d8850e738cad780.jpg,4.990.000đ,3.290.000đ                                            -34%,11 nhận xét,YES,80%,Trả góp 0%,5,6
56519259,56519260,1683724532041,Điện thoại Black shark 3 (8GB/128GB) - Hàng QUỐC TẾ CHÍNH HÃNG,Black Shark,https://tiki.vn/dien-thoai-black-shark-3-8gb-128gb-hang-quoc-te-chinh-hang-p56519259.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b1/8c/f7/4a7d50200c0bead7dc4be7c904a14271.png,14.990.000đ,14.490.000đ                                            -3%,1 nhận xét,YES,20%,,5,7
25125941,30709265,9814032796159,Điện Thoại Mobell M217 - Hàng Chính Hãng,Mobell,https://tiki.vn/dien-thoai-mobell-m217-hang-chinh-hang-p25125941.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/40/7c/18/a4ece76383af705ca9be73ab4ec36a6d.png,190.000đ,189.000đ                                            -1%,7 nhận xét,YES,68%,,5,8
31542544,52153189,5167516082984,Điện Thoại Vivo Y12 (32GB/3GB) - Hàng Chính Hãng,Vivo,https://tiki.vn/dien-thoai-vivo-y12-32gb-3gb-hang-chinh-hang-p31542544.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/61/d0/96/45f5cba6aaa3b9944bbdda354539676f.png,3.390.000đ,2.750.000đ                                            -19%,1 nhận xét,YES,100%,,5,9
3702635,3702637,1670172411790,Điện thoại bàn không dây Panasonic KX-TGC310,Panasonic,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgc310-p3702635.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b9/ed/22/4654b32bf0dbe800c5d2d75be6bf35ed.jpg,785.000đ,785.000đ,1 nhận xét,YES,100%,,5,10
9727985,9727987,5949641474625,Điện thoại di động Forme D777 - Hàng Chính Hãng,Forme,https://tiki.vn/dien-thoai-di-dong-forme-d777-hang-chinh-hang-p9727985.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/50/41/6b/6c87ec6482444b2be1b133a01489a0a9.jpg,399.000đ,399.000đ,11 nhận xét,YES,94%,,5,11
24505295,24505296,8509540710285,Máy Đọc Sách Likebook Mars - Hàng chính hãng,Likebook,https://tiki.vn/may-doc-sach-likebook-mars-hang-chinh-hang-p24505295.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5f/f3/51/d7ff4a4990b68c89b59cb8af2be4bf0e.jpg,6.000.000đ,4.990.000đ                                            -17%,3 nhận xét,YES,100%,Trả góp 0%,5,12
19473525,19473526,6791276588906,Combo Máy Đọc Sách Kindle Paperwhite Gen 10th (8GB - Màu Đen) và Bao da WELL BEGUN Màu Đỏ Đô - Hàng Chính Hãng,Kindle,https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-gen-10th-8gb-mau-den-va-bao-da-well-begun-mau-do-do-hang-chinh-hang-p19473525.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f1/4b/fd/ddc8079646394026938675198a0408bc.jpg,4.990.000đ,3.290.000đ                                            -34%,3 nhận xét,YES,94%,Trả góp 0%,5,13
6878353,6878357,3825320153864,iPad Pro 12.9 inch (2018) 512GB Wifi - Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/ipad-pro-12-9-inch-2018-512gb-wifi-nhap-khau-chinh-hang-p6878353.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/59/92/f9cfb03fdc58d082ff077368ad77fab0.jpg,36.990.000đ,24.990.000đ                                            -32%,Chưa có nhận xét,YES,,Trả góp 0%,5,14
7043115,59565957,3254503768067,Điên thoại Itel S42 (Ram 3GB - Rom 16GB) - Hàng Chính hãng ,Itel,https://tiki.vn/dien-thoai-itel-s42-ram-3gb-rom-16gb-hang-chinh-hang-p7043115.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d6/e4/33/42b5e4805250a16ec93038b2fcb0e536.jpg,2.690.000đ,1.450.000đ                                            -46%,7 nhận xét,YES,80%,,5,15
31261844,55623888,5738275429343,Điện Thoại Bàn Cố Định Không Dây Lắp Sim,Huawei,https://tiki.vn/dien-thoai-ban-co-dinh-khong-day-lap-sim-p31261844.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/99/d4/77/5f13a5dbea28c014a47351b7a77d6402.jpg,680.000đ,425.000đ                                            -38%,17 nhận xét,YES,68%,,5,16
11213994,20770466,1430661763799,Điện Thoại Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500mx-hang-chinh-hang-p11213994.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/35/43/37/5d0406c34b5bb69dbbcbb313a9dc7089.jpg,450.000đ,242.900đ                                            -46%,11 nhận xét,YES,96%,,5,17
67057190,67865451,3263372026727,Điện thoại Xiaomi POCO X3 - Hàng Chính Hãng ,Xiaomi,https://tiki.vn/dien-thoai-xiaomi-poco-x3-128gb-ram-6gb-hang-chinh-hang-p67057190.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/01/ca/08/6fdc7404415e546bb209c5253219fad1.png,6.690.000đ,5.990.000đ                                            -10%,Chưa có nhận xét,YES,,,5,18
2570827,53498515,1472488130323,Điện Thoại Blackberry KEY2 - Hàng Chính Hãng,BlackBerry,https://tiki.vn/dien-thoai-blackberry-key2-hang-chinh-hang-p2570827.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d3/e7/d3/287c2113d6a86a9ed06e636e54dc7aea.jpg,17.990.000đ,12.990.000đ                                            -28%,29 nhận xét,YES,88%,Trả góp 0%,5,19
871834,53687261,5807246169547,Điện Thoại BlackBerry KEYone (Silver) - Hàng Chính Hãng,BlackBerry,https://tiki.vn/dien-thoai-blackberry-keyone-silver-hang-chinh-hang-p871834.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/23/b1/0b/b4a0c2227a9e382b0b33265031845a7e.jpg,14.990.000đ,5.790.000đ                                            -61%,39 nhận xét,YES,80%,Trả góp 0%,5,20
21465183,49302206,4822802031374,Điện thoại không dây Panasonic KX-TGC212 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-khong-day-panasonic-kx-tgc212-hang-chinh-hang-p21465183.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6e/44/33/222698aba6b04df38c5a98c18f8e00dc.jpg,1.789.000đ,1.270.000đ                                            -29%,10 nhận xét,YES,74%,,5,21
14084476,50475052,8566869552538,Điện Thoại Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500mx-hang-chinh-hang-p14084476.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8c/58/50/0d3e16d51e72a3812d70a9bf322a8165.jpg,430.000đ,240.000đ                                            -44%,3 nhận xét,YES,68%,,5,22
48963931,52002637,7629970454151,Điện thoại Masstel Izi 210 - Hàng chính hãng,Masstel,https://tiki.vn/dien-thoai-masstel-izi-210-hang-chinh-hang-p48963931.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/55/6c/c8/b20f90ff0ddfea73a05914e667ecec0b.jpg,349.000đ,249.000đ                                            -29%,2 nhận xét,YES,60%,,5,23
871386,55887453,8300057174702,Điện Thoại Masstel Fami 12 - Hàng Chính Hãng,Masstel,https://tiki.vn/dien-thoai-masstel-fami-12-hang-chinh-hang-p871386.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u5488.d20170831.t084915.388108_1.jpg,550.000đ,399.000đ                                            -27%,3 nhận xét,YES,74%,,5,24
9796817,9796821,5890767947800,Điện Thoại THTphone A1,THT,https://tiki.vn/dien-thoai-thtphone-a1-p9796817.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5a/88/4b/b7178bd24469e30931c6e861f9254f19.jpg,499.000đ,279.000đ                                            -44%,4 nhận xét,YES,40%,,5,25
16523479,49302185,3178625188117,Điện thoại để bàn Panasonic KX TSC11MX hàng chính hãng,Panasonic,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-tsc11mx-hang-chinh-hang-p16523479.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c0/87/0b/e8b8b025adff3907e709a62fc5139614.jpg,650.000đ,460.000đ                                            -29%,1 nhận xét,YES,100%,,5,26
56363285,56363287,2121690446171,Điện thoại Vivo Y30 (4GB/128GB) - Hàng chính hãng,Vivo,https://tiki.vn/dien-thoai-vivo-y30-4gb-128gb-hang-chinh-hang-p56363285.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/db/60/9f/4fef573a54f8c8bad139f81a256158ed.jpg,4.990.000đ,4.490.000đ                                            -10%,3 nhận xét,YES,94%,,5,27
8031111,20726242,6539376508246,Điện Thoại Masstel Play 30 - Hàng Chính Hãng,Masstel,https://tiki.vn/dien-thoai-masstel-play-30-hang-chinh-hang-p8031111.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5f/87/3f/98210d5f611a63efdc4bf5cf67bc5ded.jpg,590.000đ,490.000đ                                            -17%,5 nhận xét,YES,56%,,5,28
44147702,44147704,7854637736961,Điện Thoại Vivo S1 Pro (8GB/128GB) - Hàng chính hãng,Vivo,https://tiki.vn/dien-thoai-vivo-s1-pro-8gb-128gb-hang-chinh-hang-p44147702.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1b/da/e7/e27726c423d4ba5b50ecf9c6f781499d.jpg,6.990.000đ,6.090.000đ                                            -13%,39 nhận xét,YES,94%,,5,29
36264193,36264195,8494418937805,Combo Máy Đọc Sách Kindle Paperwhite 4 Gen 10 (8GB - Màu Đen - Hàng nhập khẩu) và Bao Da WELL BEGUN,Kindle,https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-4-gen-10-8gb-mau-den-va-bao-da-well-begun-hang-nhap-khau-p36264193.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/07/51/f5/e9812eb508b2e825916f49a4b055a95a.jpg,4.990.000đ,3.299.000đ                                            -34%,1 nhận xét,YES,100%,Trả góp 0%,5,30
35212564,44783967,3285691393892,Điện Thoại Itel IT5092 - Hàng Chính Hãng,Itel,https://tiki.vn/dien-thoai-itel-it5092-hang-chinh-hang-p35212564.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9f/6b/e0/210cffb42591271f9450368ed7bf845d.JPG,390.000đ,389.000đ,1 nhận xét,YES,100%,,5,31
19460704,19460705,3304759125883,Combo Máy Đọc Sách Kindle Paperwhite Gen 10th (8GB - Màu Đen) và Bao da WELL BEGUN Màu vàng - Hàng Chính Hãng,Kindle,https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-gen-10th-8gb-mau-den-va-bao-da-well-begun-mau-vang-hang-chinh-hang-p19460704.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8e/9c/39/c36bc4be8167a492883f37a53a7f7924.jpg,4.990.000đ,3.290.000đ                                            -34%,2 nhận xét,YES,100%,Trả góp 0%,5,32
8822674,8822675,3984311954603,Điện Thoại Di Động Forme L6 Hồng - Hàng Chính Hãng,Forme,https://tiki.vn/dien-thoai-di-dong-forme-l6-hong-hang-chinh-hang-p8822674.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/70/9f/30/3fe8c66b99cef0a258bccd8c38043533.jpg,349.000đ,345.000đ                                            -1%,6 nhận xét,YES,94%,,5,33
40436685,55426140,9462144943086,Máy đọc sách Onyx Boox Note 2 - HÀNG CHÍNH HÃNG,Onyx Boox,https://tiki.vn/may-doc-sach-onyx-boox-note-2-hang-chinh-hang-p40436685.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5f/c9/49/bdc71ec81455bbbc0a37063e0de52da3.jpg,15.590.000đ,13.590.000đ                                            -13%,Chưa có nhận xét,YES,,,5,34
21317030,52328088,1784069068889,Điện Thoại Bàn Không Dây Panasonic KX-TGC410 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgc410-hang-chinh-hang-p21317030.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/93/0e/e1/ba7c657c02f03b12349595c2da9e61a8.jpg,1.740.000đ,868.000đ                                            -50%,2 nhận xét,YES,100%,,5,35
799377,53650706,4521845065208,Điện Thoại BlackBerry KEYone Black Edition (Đen) - Hàng Chính Hãng,BlackBerry,https://tiki.vn/dien-thoai-blackberry-keyone-black-edition-den-hang-chinh-hang-p799377.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/06/81/d6/e08d24196603aa5f05e07d3e56221c50.jpg,15.990.000đ,6.790.000đ                                            -58%,31 nhận xét,YES,84%,Trả góp 0%,5,36
11251770,52328492,7631504098021,Điện thoại bàn không dây Panasonic KX-TGD310 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgd310-hang-chinh-hang-p11251770.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/a1/73/79e54ec11e29656703784d7ad6eeae22.jpg,1.870.000đ,933.000đ                                            -50%,9 nhận xét,YES,76%,,5,37
4600083,4600087,8991493957006,Điện Thoại Vivo V11i - Hàng Chính Hãng,Vivo,https://tiki.vn/dien-thoai-vivo-v11i-hang-chinh-hang-p4600083.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/71/61/a8/743adcdc27a76d584360134dd13d2d84.jpg,5.990.000đ,4.855.000đ                                            -19%,Chưa có nhận xét,YES,,,5,38
19791121,52612839,9498828518356,Máy tính bảng Mobell Tab 10 - Hàng chính hãng,Mobell,https://tiki.vn/may-tinh-bang-mobell-tab-10-hang-chinh-hang-p19791121.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/74/0a/63/320bf82502d0988ba21591f5441ee261.png,2.750.000đ,2.550.000đ                                            -7%,1 nhận xét,YES,60%,,5,39
53833095,53833098,8151245550590,Điện Thoại Vivo Y50 (8GB/128GB) - Hàng Chính Hãng,Vivo,https://tiki.vn/dien-thoai-vivo-y50-8gb-128gb-hang-chinh-hang-p53833095.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a7/ab/c8/1ddca15d19e9757f81fc5c002a810a69.jpg,6.290.000đ,5.790.000đ                                            -8%,Chưa có nhận xét,YES,,,5,40
8819725,8819726,7197819957489,Điện Thoại Di Động Forme Gorilla Green - Hàng Chính Hãng,Forme,https://tiki.vn/dien-thoai-di-dong-forme-gorilla-green-hang-chinh-hang-p8819725.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d0/b1/21/91b77b391261fe114df5e54ff1d6e23c.jpg,359.000đ,299.000đ                                            -17%,2 nhận xét,YES,100%,,5,41
55148406,55148408,7245772980492,iPad 10.2 Inch WiFi/Cellular 32GB New 2019 - Hàng  Chính Hãng,Apple,https://tiki.vn/ipad-10-2-inch-wifi-cellular-32gb-new-2019-hang-chinh-hang-p55148406.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/29/d0/9c/d3556264e6802ff1e2035f89419e2eeb.jpg,12.990.000đ,11.990.000đ                                            -8%,Chưa có nhận xét,YES,,Trả góp 0%,5,42
40348221,40348223,3751314428239,Điện thoại di động GSM Vtel C1 - Hàng chính hãng,Vtel,https://tiki.vn/dien-thoai-di-dong-gsm-vtel-c1-hang-chinh-hang-p40348221.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/24/14/3d/307e8d747cea3806b599bf63846f0723.png,210.000đ,179.000đ                                            -15%,3 nhận xét,YES,68%,,5,43
37289936,37289962,1392534010792,"Điện thoại Oukitel WP2 chống nước,chống va đập, pin 10.000 mAh - Hàng chính hãng",Oukitel,https://tiki.vn/dien-thoai-oukitel-wp2-chong-nuoc-chong-va-dap-pin-10-000-mah-hang-chinh-hang-p37289936.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fd/9a/50/d35336c3126729a85f5f4d4dfe24e2c8.png,7.495.000đ,5.790.000đ                                            -23%,3 nhận xét,YES,88%,,5,44
11251935,58167103,1302954352082,Điện thoại kéo dài Panasonic KX-TGC210 - Hàng chính hãng,Panasonic,https://tiki.vn/dien-thoai-keo-dai-panasonic-kx-tgc210-hang-chinh-hang-p11251935.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/23/fa/36/e7242312bef7c806f4ada7602d119f4c.jpg,1.240.000đ,789.000đ                                            -36%,1 nhận xét,YES,100%,,5,45
56212154,56212156,7320365534150,ĐIỆN THOẠI XIAOMI REDMI NOTE 9S (6GB + 128GB) - HÀNG CHÍNH HÃNG + Vòng Đeo Tay Thông Minh Mi Band 4,Xiaomi,https://tiki.vn/dien-thoai-xiaomi-redmi-note-9s-6gb-128gb-hang-chinh-hang-vong-deo-tay-thong-minh-mi-band-4-p56212154.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5c/6b/49/62edb5fde9a0616388a265f570ee5344.png,6.840.000đ,5.990.000đ                                            -12%,Chưa có nhận xét,YES,,,5,46
3560691,3560695,9290462285638,Điện Thoại Suntek X68 - Hàng Chính Hãng,Suntek,https://tiki.vn/dien-thoai-suntek-x68-hang-chinh-hang-p3560691.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/84/27/48/0d80683d3a2f1be108007e29fd4931ff.jpg,599.000đ,419.000đ                                            -30%,7 nhận xét,YES,72%,,5,47
2640471,2799709,7929256255527,Điện thoại di động GSM Maxx N6610 màn hình 2.4 inch - Hàng Nhập Khẩu,MAXX,https://tiki.vn/dien-thoai-di-dong-gsm-maxx-n6610-man-hinh-2-4-inch-hang-nhap-khau-p2640471.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a2/ce/45/8618ac7081a6080220d77605a78464e3.jpg,390.000đ,185.000đ                                            -53%,11 nhận xét,YES,56%,,6,0
13325515,13325519,3415914627903,Điện Thoại Di Động Forme L6  - Hàng Chính Hãng,Forme,https://tiki.vn/dien-thoai-di-dong-forme-l6-hang-chinh-hang-p13325515.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/50/11/3a/873f32af7c16e751ef2b225f44dcabc3.jpg,349.000đ,345.000đ                                            -1%,5 nhận xét,YES,96%,,6,1
5875295,5875303,1044231216174,Điện Thoại Bphone 3 Pro - Hàng Chính Hãng,Bphone,https://tiki.vn/dien-thoai-bphone-3-pro-hang-chinh-hang-p5875295.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7d/8f/21/d9cefc7f0164f78eb84908b1d8175039.jpg,9.990.000đ,9.990.000đ,Chưa có nhận xét,YES,,Trả góp 0%,6,2
4059671,11255380,5074757709115,Điện Thoại Bàn Panasonic KXTS 520 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-panasonic-kxts-520-hang-chinh-hang-p4059671.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/bc/73/55/bff7a93a446725099fd274cb18d528b0.jpg,359.000đ,345.000đ                                            -4%,6 nhận xét,YES,94%,,6,3
40350394,49260670,6089656371959,Điện thoại di động GSM Vtel C2 - Hàng chính hãng,Vtel,https://tiki.vn/dien-thoai-di-dong-gsm-vtel-c2-hang-chinh-hang-p40350394.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ae/3b/04/dc24a99be01bd831309ef002e4e7f272.png,220.000đ,195.000đ                                            -11%,8 nhận xét,YES,88%,,6,4
25098280,31538047,3399970685964,Điện Thoại Masstel Fami 9 - Hàng Chính Hãng - Xanh,Masstel,https://tiki.vn/dien-thoai-masstel-fami-9-hang-chinh-hang-p25098280.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/23/e2/5a/2df31ea78b9ca5361cf764f9745644c9.png,399.000đ,349.000đ                                            -13%,3 nhận xét,YES,60%,,6,5
58913366,66689465,7377522788109,Máy Đọc Sách Boox Nova 2 - Hàng Chính Hãng,Onyx Boox,https://tiki.vn/may-doc-sach-boox-nova-2-hang-chinh-hang-p58913366.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d2/8e/9b/8346627fd6f446f421a0e5a4af3653df.jpg,9.990.000đ,8.590.000đ                                            -14%,Chưa có nhận xét,YES,,Trả góp 0%,6,6
3665529,3665531,1714598716555,Điện thoại di động Oukitel K7 Pro - Hàng Chính Hãng,Oukitel,https://tiki.vn/dien-thoai-di-dong-oukitel-k7-hang-chinh-hang-p3665529.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/80/a9/59/7f04c0e5795d667eee195eaafa27e06f.jpg,4.990.000đ,3.990.000đ                                            -20%,1 nhận xét,YES,100%,,6,7
52675635,53750093,2105252257610,iPad Pro 12.9 inch (2020) Wifi - Hàng Nhập Khẩu,Apple,https://tiki.vn/ipad-pro-12-9-inch-2020-wifi-hang-nhap-khau-p52675635.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/16/95/56/aaae2d5097dc59b659bb33c8e131b420.jpg,31.990.000đ,27.499.000đ                                            -14%,Chưa có nhận xét,YES,,Trả góp 0%,6,8
31469069,31469070,3777948133875,Điện thoại bàn Homephone Viettel cầm tay - Hàng chính hãng,Viettel,https://tiki.vn/dien-thoai-ban-homephone-viettel-cam-tay-hang-chinh-hang-p31469069.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8b/fc/ea/0bd5d1e0b566dd09fbc17522d7207fcc.jpg,990.000đ,656.000đ                                            -34%,1 nhận xét,YES,60%,,6,9
14566322,14566324,6973409030050,Điện Thoại Suntek Vicool V10 Kiêm Tai Nghe Bluetooth - Hàng Chính Hãng,Suntek,https://tiki.vn/dien-thoai-suntek-vicool-v10-kiem-tai-nghe-bluetooth-hang-chinh-hang-p14566322.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c1/2c/52/22f78f50bdb954142e2f89d3738f97fc.jpg,999.000đ,790.000đ                                            -21%,Chưa có nhận xét,YES,,,6,10
21317020,52328225,1707684225376,Điện thoại bàn không dây Panasonic KX-TGF310 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgf310-hang-chinh-hang-p21317020.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/01/79/d6/3993a1a8ba77d5dfb475e5b5613c3a97.jpg,2.498.000đ,1.699.000đ                                            -32%,6 nhận xét,YES,100%,,6,11
2715109,23463354,1052155000748,Điện Thoại LV Mobile LV218 - 2 SIM - Hàng chính hãng,LV MOBILE,https://tiki.vn/dien-thoai-lv-mobile-lv218-2-sim-hang-chinh-hang-p2715109.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/07/db/c0/ecaf01dcd0a3579ee8133b220cd023a2.jpg,249.000đ,239.000đ                                            -4%,3 nhận xét,YES,48%,,6,12
